poliza_id,edad_conductor,sexo,estado_civil,nivel_estudios,ocupacion,zona_residencia,region,antiguedad_cliente_anios,ingreso_mensual_mxn,score_crediticio,prima_mensual_mxn,suma_asegurada_mxn,deducible_pct,historial_siniestros_3_anios,km_anuales,edad_vehiculo_anios,tipo_vehiculo,uso_vehiculo,segmento_marca,metodo_pago,canal_venta,tiene_gps,asistencia_vial,mantenimiento_al_dia,dias_hasta_renovacion,puntaje_riesgo_zona,numero_siniestros_12m,costo_esperado_anual_mxn,riesgo_alto,clase_costo,km_por_anio_vehiculo,log_ingreso,ratio_prima_ingreso,siniestros_x_suma,siniestros_x_prima,grupo_edad
POL-00944,39,Femenino,Casado,Preparatoria,Estudiante,Urbana,Sur,7.8,40278.0,553.0,517.0,195442.0,5,1,20013.0,1.7,Sedan,Particular,Economico,Anual,Agente,No,Si,No,131,61.1,1,6965,0,Medio,7412.222222222222,10.603585520307838,0.012835472578763127,195442.0,517.0,Adulto_joven
POL-00945,64,Femenino,Soltero,Secundaria,Empleado,Suburbana,Sur,2.7,6388.0,828.0,350.0,242801.0,3,0,21015.0,0.8,Pickup,Particular,Economico,Mensual,Agente,No,Si,No,291,47.1,0,3302,0,Bajo,11675.0,8.762333040602343,0.0547816559712005,0.0,0.0,Mayor
POL-00946,26,Masculino,Soltero,Licenciatura,Empleado,Urbana,Occidente,1.0,11849.0,714.0,890.0,205934.0,5,2,24772.0,6.5,SUV,Particular,Economico,Mensual,Agente,No,No,Si,353,58.6,0,6561,0,Medio,3302.9333333333334,9.380083146563278,0.0751054852320675,0.0,0.0,Adulto_joven
POL-00947,20,Femenino,Casado,Preparatoria,Otro,Urbana,Centro,0.7,15985.0,524.0,1598.0,302166.0,5,0,13688.0,7.6,Deportivo,Trabajo,Economico,Trimestral,Online,No,Si,Si,236,61.5,0,8276,0,Medio,1591.6279069767443,9.679468618185965,0.09996246715876392,0.0,0.0,Joven
POL-00948,31,Femenino,Casado,Posgrado,Independiente,Urbana,Bajio,0.0,21958.0,597.0,939.0,398247.0,5,1,7998.0,4.9,Sedan,Particular,Medio,Mensual,Agente,No,No,Si,76,69.8,1,17192,1,Alto,1355.593220338983,9.996932357245992,0.04276151008698028,398247.0,939.0,Adulto_joven
POL-00949,39,Femenino,Divorciado,Preparatoria,Independiente,Suburbana,Bajio,5.1,20313.0,711.0,350.0,326926.0,3,0,17470.0,3.1,Sedan,Particular,Medio,Mensual,Online,No,Si,Si,222,59.5,0,6645,0,Medio,4260.975609756098,9.919065582499446,0.01722949689869056,0.0,0.0,Adulto_joven
POL-00950,43,Masculino,Casado,Preparatoria,Empleado,Suburbana,Centro,0.5,20576.0,738.0,604.0,263930.0,5,0,25861.0,15.0,SUV,Particular,Economico,Mensual,Agente,No,Si,Si,125,56.9,0,1882,0,Bajo,1616.3125,9.931929226167432,0.029353161296593284,0.0,0.0,Adulto
POL-00951,37,Masculino,Divorciado,Licenciatura,Estudiante,Suburbana,Centro,1.1,27536.0,555.0,350.0,329412.0,5,0,12877.0,7.2,Sedan,Particular,Medio,Mensual,Agente,Si,Si,Si,38,37.4,1,16156,1,Alto,1570.3658536585367,10.2232858338872,0.012710171768892763,329412.0,350.0,Adulto_joven
POL-00952,45,Femenino,Soltero,Posgrado,Otro,Suburbana,Bajio,1.4,13386.0,703.0,633.0,303080.0,10,0,19278.0,10.6,Sedan,Particular,Medio,Mensual,Online,Si,Si,Si,326,47.3,0,4691,0,Bajo,1661.896551724138,9.502039365785897,0.04728467916635542,0.0,0.0,Adulto
POL-00953,24,Masculino,Soltero,Licenciatura,Empleado,Urbana,Bajio,3.3,36775.0,504.0,700.0,260643.0,3,1,19327.0,2.6,Pickup,Particular,Economico,Trimestral,Online,Si,Si,Si,208,67.3,0,3501,0,Bajo,5368.611111111111,10.512600737486064,0.019034152708288014,0.0,0.0,Joven
POL-00954,59,Masculino,Soltero,Preparatoria,Empleado,Urbana,Bajio,2.0,27923.0,643.0,657.0,314820.0,5,0,16553.0,11.5,Pickup,Particular,Economico,Mensual,Agente,No,No,Si,105,63.0,0,5914,0,Medio,1324.24,10.237241813090293,0.023528147829823806,0.0,0.0,Adulto
POL-00955,39,Femenino,Soltero,Licenciatura,Independiente,Urbana,Bajio,4.5,73804.0,733.0,1502.0,370247.0,10,0,15538.0,7.1,SUV,Taxi/Plataforma,Medio,Trimestral,Online,No,No,No,139,65.6,0,6948,0,Medio,1918.2716049382716,11.209181758971097,0.020350924734096606,0.0,0.0,Adulto_joven
POL-00956,55,Masculino,Casado,Licenciatura,Estudiante,Suburbana,Occidente,0.2,53066.0,609.0,427.0,482070.0,3,0,10421.0,14.2,Pickup,Trabajo,Medio,Trimestral,Broker,Si,Si,No,248,52.4,0,8298,0,Medio,685.5921052631579,10.879310545111617,0.008046431869146551,0.0,0.0,Adulto
POL-00957,44,Masculino,Casado,Preparatoria,Empresario,Rural,Occidente,0.5,21511.5,537.0,350.0,230203.0,5,2,2951.0,8.0,SUV,Particular,Economico,Trimestral,Agente,Si,No,Si,54,37.8,0,8112,0,Medio,327.8888888888889,9.976389440519794,0.016269610691458453,0.0,0.0,Adulto
POL-00958,46,Masculino,Soltero,Secundaria,Empleado,Urbana,Occidente,2.8,36750.0,661.0,1319.0,363029.0,5,1,9385.0,5.9,Pickup,Taxi/Plataforma,Medio,Mensual,Agente,Si,No,Si,117,63.5,0,7645,0,Medio,1360.1449275362318,10.511920715155128,0.035890179859051456,0.0,0.0,Adulto
POL-00959,47,Femenino,Divorciado,Preparatoria,Empleado,Urbana,Centro,1.6,6063.58,605.0,350.0,188571.0,10,1,13353.0,5.3,SUV,Particular,Economico,Mensual,Banco,Si,Si,Si,349,55.6,0,4271,0,Bajo,2119.5238095238096,8.710220569186374,0.057712158137908975,0.0,0.0,Adulto
POL-00960,46,Masculino,Casado,Preparatoria,Desconocido,Urbana,Sur,1.4,52429.0,697.0,350.0,409193.0,5,0,21536.0,3.7,Pickup,Particular,Medio,Anual,Agente,No,Si,No,175,61.2,0,7545,0,Medio,4582.1276595744675,10.867234225566579,0.006675567423230975,0.0,0.0,Adulto
POL-00961,48,Masculino,Soltero,Posgrado,Empleado,Urbana,Occidente,0.3,21511.5,584.0,704.0,677677.0,5,0,14933.0,5.4,Sedan,Particular,Premium,Mensual,Agente,No,No,No,353,52.8,0,9815,0,Medio,2333.28125,9.976389440519794,0.03272515979081929,0.0,0.0,Adulto
POL-00962,57,Femenino,Soltero,Preparatoria,Profesor,Suburbana,Occidente,9.0,66325.0,592.0,539.0,355571.0,10,1,12645.0,8.1,Sedan,Particular,Medio,Mensual,Online,Si,Si,No,212,50.9,0,9600,0,Medio,1389.5604395604396,11.102337256163294,0.008126526550673944,0.0,0.0,Adulto
POL-00963,43,Femenino,Soltero,Posgrado,Independiente,Urbana,Occidente,4.7,43452.0,498.0,473.0,331277.0,5,1,10600.0,8.9,SUV,Trabajo,Medio,Trimestral,Agente,Si,No,Si,264,63.5,1,12865,1,Alto,1070.7070707070707,10.679435173189221,0.010885324373460981,331277.0,473.0,Adulto
POL-00964,49,Femenino,Soltero,Preparatoria,Empleado,Rural,Occidente,0.5,52412.0,663.0,373.0,243331.0,5,1,19112.0,3.3,SUV,Particular,Economico,Anual,Agente,Si,No,Si,139,34.7,0,4736,0,Bajo,4444.6511627906975,10.866909931142555,0.007116555053135672,0.0,0.0,Adulto
POL-00965,39,Femenino,Soltero,Licenciatura,Desconocido,Urbana,Centro,0.3,35670.0,638.0,350.0,268163.0,3,1,22971.0,2.1,Compacto,Particular,Medio,Mensual,Broker,No,Si,Si,324,79.3,0,5982,0,Medio,7410.0,10.482093312723077,0.009811892013119902,0.0,0.0,Adulto_joven
POL-00966,59,Masculino,Casado,Licenciatura,Independiente,Rural,Centro,14.7,46193.0,561.0,504.0,400159.0,15,0,21349.0,6.7,SUV,Particular,Medio,Trimestral,Agente,No,No,Si,338,40.0,0,8090,0,Medio,2772.5974025974024,10.740605198506104,0.010910507858163398,0.0,0.0,Adulto
POL-00967,31,Femenino,Soltero,Secundaria,Independiente,Suburbana,Centro,4.6,65878.0,651.0,836.0,343420.0,10,2,18834.0,1.6,Sedan,Trabajo,Medio,Mensual,Broker,No,Si,Si,283,58.6,0,6759,0,Medio,7243.846153846153,11.095575005062832,0.012689931541158791,0.0,0.0,Adulto_joven
POL-00968,63,Femenino,Soltero,Preparatoria,Empleado,Suburbana,Centro,2.2,24783.0,727.0,350.0,394593.0,5,0,7384.0,5.4,Sedan,Trabajo,Desconocido,Mensual,Agente,No,Si,Si,272,44.9,0,7663,0,Medio,1153.75,10.11795356265665,0.014122014202711426,0.0,0.0,Mayor
POL-00969,39,Masculino,Viudo,Secundaria,Empleado,Suburbana,Bajio,4.8,9266.0,634.0,518.0,674121.0,3,0,13566.0,2.3,Sedan,Particular,Premium,Trimestral,Banco,No,Si,No,21,46.7,0,9265,0,Medio,4110.909090909091,9.134214981586691,0.05589726988237833,0.0,0.0,Adulto_joven
POL-00970,21,Femenino,Casado,Licenciatura,Empleado,Suburbana,Centro,5.6,18577.0,670.0,642.0,206490.0,3,0,26210.0,8.7,Pickup,Particular,Economico,Anual,Online,No,Si,Si,186,52.6,1,26495,1,Alto,2702.0618556701033,9.829733363947467,0.034557002906663796,206490.0,642.0,Joven
POL-00971,42,Masculino,Divorciado,Preparatoria,Independiente,Suburbana,Centro,6.1,27263.0,670.0,547.0,220005.0,5,0,21671.0,4.3,SUV,Particular,Economico,Anual,Agente,No,No,Si,206,47.3,0,3268,0,Bajo,4088.867924528302,10.213322429629041,0.020063086854460094,0.0,0.0,Adulto
POL-00972,31,Femenino,Soltero,Licenciatura,Otro,Suburbana,Occidente,2.6,22925.0,560.0,350.0,478512.0,5,0,7044.0,4.7,Pickup,Particular,Medio,Mensual,Online,Si,Si,No,146,50.0,0,7138,0,Medio,1235.7894736842104,10.040026916674956,0.015266509639710373,0.0,0.0,Adulto_joven
POL-00973,51,Femenino,Casado,Preparatoria,Empleado,Urbana,Occidente,2.2,11083.0,804.0,440.0,444820.0,5,0,15194.0,2.0,SUV,Particular,Medio,Trimestral,Broker,No,No,Si,153,71.5,0,6100,0,Medio,5064.666666666667,9.31325790598287,0.039696860339227716,0.0,0.0,Adulto
POL-00974,32,Femenino,Casado,Secundaria,Independiente,Rural,Centro,0.0,8971.0,615.0,803.0,294624.0,5,1,17497.0,10.0,Compacto,Particular,Medio,Mensual,Agente,No,Si,No,107,37.9,0,5921,0,Medio,1590.6363636363637,9.101863895640099,0.08950066874721355,0.0,0.0,Adulto_joven
POL-00975,34,Femenino,Soltero,Preparatoria,Empleado,Suburbana,Sur,10.4,14635.0,699.0,1658.0,541804.0,10,0,11308.0,6.3,Deportivo,Particular,Medio,Mensual,Online,No,Si,No,315,39.3,0,6779,0,Medio,1549.041095890411,9.591239526139097,0.1132823175731074,0.0,0.0,Adulto_joven
POL-00976,18,Femenino,Soltero,Posgrado,Empleado,Suburbana,Sur,3.7,21511.5,708.0,350.0,366606.0,5,0,2799.0,6.5,Pickup,Particular,Medio,Trimestral,Agente,Si,Si,Si,299,37.8,0,7391,0,Medio,373.2,9.976389440519794,0.016269610691458453,0.0,0.0,Joven
POL-00977,34,Masculino,Casado,Licenciatura,Empleado,Rural,Centro,0.9,52469.0,640.0,544.0,291938.0,5,0,16044.0,2.3,Compacto,Particular,Medio,Mensual,Banco,Si,Si,Si,298,53.5,0,3677,0,Bajo,4861.818181818182,10.867996856680758,0.010367829235753764,0.0,0.0,Adulto_joven
POL-00978,18,Masculino,Casado,Preparatoria,Empresario,Urbana,Norte,10.1,36421.0,651.0,593.0,194492.0,10,1,11167.0,1.5,SUV,Particular,Economico,Mensual,Online,Si,Si,Si,150,58.6,0,5653,0,Medio,4466.8,10.502928266655765,0.016281368403712044,0.0,0.0,Joven
POL-00979,19,Femenino,Casado,Preparatoria,Empleado,Urbana,Bajio,9.9,39355.0,668.0,480.0,295587.0,5,0,11189.0,3.3,Compacto,Trabajo,Medio,Mensual,Agente,Si,No,No,174,70.2,1,8719,0,Medio,2602.093023255814,10.580403719985656,0.012196361418843378,295587.0,480.0,Joven
POL-00980,50,Masculino,Casado,Secundaria,Empleado,Urbana,Sur,18.1,21044.0,544.0,350.0,166273.0,10,0,13549.0,4.3,Compacto,Particular,Economico,Mensual,Agente,No,Si,Si,54,61.5,0,2884,0,Bajo,2556.4150943396226,9.95441828120467,0.01663102874792112,0.0,0.0,Adulto
POL-00981,50,Masculino,Casado,Posgrado,Empleado,Urbana,Occidente,8.3,8439.0,625.0,1667.0,306317.0,3,0,14765.0,3.2,Deportivo,Particular,Economico,Mensual,Online,No,No,No,266,54.3,0,6146,0,Medio,3515.4761904761904,9.040737587590003,0.19751184834123223,0.0,0.0,Adulto
POL-00982,46,Masculino,Soltero,Licenciatura,Empleado,Suburbana,Centro,24.4,17127.0,604.0,752.0,239743.0,10,1,15450.0,14.2,Pickup,Particular,Economico,Mensual,Broker,No,Si,Si,310,47.7,0,5455,0,Medio,1016.4473684210527,9.748469830269519,0.04390471742176553,0.0,0.0,Adulto
POL-00983,27,Femenino,Soltero,Preparatoria,Estudiante,Urbana,Norte,1.1,19082.0,615.0,350.0,156692.0,15,0,10638.0,10.1,Compacto,Particular,Economico,Mensual,Agente,No,No,Si,153,64.3,0,1788,0,Bajo,958.3783783783784,9.856553165346915,0.018340931719331342,0.0,0.0,Adulto_joven
POL-00984,39,Femenino,Soltero,Licenciatura,Independiente,Suburbana,Occidente,7.4,16738.0,552.0,350.0,208998.0,5,0,14289.0,5.5,SUV,Particular,Economico,Mensual,Online,No,No,No,189,40.9,0,1585,0,Bajo,2198.3076923076924,9.72549660510262,0.020909253838341597,0.0,0.0,Adulto_joven
POL-00985,40,Femenino,Soltero,Secundaria,Empleado,Urbana,Centro,6.9,22672.0,734.0,1462.0,152499.0,5,1,5834.0,3.5,Sedan,Taxi/Plataforma,Economico,Trimestral,Agente,No,Si,Si,148,53.2,0,2177,0,Bajo,1296.4444444444443,10.028930068226643,0.06448198297534512,0.0,0.0,Adulto
POL-00986,25,Masculino,Divorciado,Posgrado,Independiente,Urbana,Norte,1.1,21511.5,770.0,854.0,223944.0,3,1,17211.0,2.7,SUV,Particular,Economico,Anual,Online,No,No,Si,7,51.2,0,5891,0,Medio,4651.621621621622,9.976389440519794,0.03969785008715863,0.0,0.0,Adulto_joven
POL-00987,60,Masculino,Casado,Secundaria,Empleado,Suburbana,Occidente,0.4,35170.0,723.0,696.0,154199.0,5,1,2500.0,5.4,Compacto,Particular,Economico,Mensual,Online,No,Si,Si,147,55.3,0,5912,0,Medio,390.625,10.467977158387665,0.019789030735549173,0.0,0.0,Mayor
POL-00988,51,Femenino,Casado,Licenciatura,Empleado,Suburbana,Norte,15.5,18879.0,745.0,350.0,376774.0,5,0,13908.0,6.6,Sedan,Particular,Medio,Mensual,Online,Si,No,Si,172,40.4,0,3476,0,Bajo,1830.0,9.84585843969949,0.018538135593220338,0.0,0.0,Adulto
POL-00989,37,Femenino,Soltero,Preparatoria,Empleado,Urbana,Sur,1.4,7721.0,624.0,568.0,364172.0,3,1,20556.0,4.1,SUV,Particular,Medio,Trimestral,Broker,No,No,Si,80,67.5,0,5589,0,Medio,4030.588235294118,8.951828676824181,0.07355607355607356,0.0,0.0,Adulto_joven
POL-00990,40,Masculino,Casado,Licenciatura,Empleado,Suburbana,Bajio,8.2,16869.0,602.0,1133.0,454721.0,10,0,9674.0,7.1,SUV,Taxi/Plataforma,Medio,Mensual,Agente,No,No,Si,78,46.8,0,5103,0,Medio,1194.320987654321,9.733292175540013,0.06716064018968583,0.0,0.0,Adulto
POL-00991,43,Masculino,Soltero,Licenciatura,Estudiante,Suburbana,Norte,0.0,22535.0,592.0,438.0,348562.0,10,0,19440.0,3.9,SUV,Particular,Medio,Mensual,Agente,No,No,Si,320,54.7,0,4771,0,Medio,3967.34693877551,10.022869309556208,0.019435569755058574,0.0,0.0,Adulto
POL-00992,18,No especificado,Soltero,Licenciatura,Empleado,Urbana,Sur,0.1,43103.0,698.0,350.0,130202.0,10,0,21857.0,2.6,Compacto,Trabajo,Economico,Trimestral,Broker,Si,No,No,59,67.7,0,1385,0,Bajo,6071.388888888889,10.67137107921009,0.008119896065330364,0.0,0.0,Joven
POL-00993,37,Masculino,Soltero,Licenciatura,Independiente,Urbana,Centro,2.5,16099.0,667.0,1202.0,262355.0,5,1,2500.0,7.1,Compacto,Taxi/Plataforma,Medio,Mensual,Agente,Si,No,Si,94,63.1,0,3136,0,Bajo,308.641975308642,9.686574550972555,0.0746583850931677,0.0,0.0,Adulto_joven
POL-00994,31,Femenino,Casado,Posgrado,Independiente,Rural,Sur,1.1,29164.0,644.0,754.0,200977.0,5,2,14668.0,1.5,SUV,Particular,Economico,Mensual,Online,Si,Si,No,311,43.0,0,6629,0,Medio,5867.2,10.280724639187738,0.02585290588033602,0.0,0.0,Adulto_joven
POL-00995,27,Masculino,Casado,Secundaria,Empleado,Urbana,Centro,4.7,25806.0,747.0,350.0,152921.0,10,0,2500.0,2.1,Sedan,Particular,Economico,Mensual,Online,No,No,Si,127,64.1,0,4143,0,Bajo,806.4516129032257,10.15840105193914,0.013562211802999186,0.0,0.0,Adulto_joven
POL-00996,36,Masculino,Casado,Preparatoria,Empleado,Urbana,Centro,3.3,22538.0,680.0,352.0,505114.0,5,1,14850.0,3.0,SUV,Particular,Medio,Mensual,Online,No,Si,Si,121,60.1,0,9502,0,Medio,3712.5,10.02300242103727,0.015617374328940947,0.0,0.0,Adulto_joven
POL-00997,63,Femenino,Casado,Preparatoria,Empleado,Urbana,Occidente,0.3,36702.0,651.0,1051.0,378898.0,10,2,15461.0,3.7,SUV,Trabajo,Medio,Mensual,Agente,Si,No,Si,286,72.8,0,8524,0,Medio,3289.574468085106,10.510613774571024,0.02863526142277198,0.0,0.0,Mayor
POL-00998,48,Masculino,Divorciado,Posgrado,Empleado,Suburbana,Occidente,0.7,15296.0,599.0,400.0,527855.0,5,1,2500.0,8.1,SUV,Particular,Medio,Trimestral,Agente,No,No,Si,340,46.6,0,10798,0,Medio,274.72527472527474,9.635412009723266,0.02614891808851409,0.0,0.0,Adulto
POL-00999,33,Masculino,Soltero,Preparatoria,Estudiante,Suburbana,Bajio,2.0,16034.0,651.0,350.0,283994.0,5,0,26087.0,2.0,Sedan,Particular,Medio,Trimestral,Online,Si,No,Si,86,49.3,0,2994,0,Bajo,8695.666666666666,9.682529112127256,0.02182725288431556,0.0,0.0,Adulto_joven
POL-01000,47,Femenino,Soltero,Licenciatura,Profesor,Suburbana,Norte,0.8,21856.0,728.0,350.0,183291.0,3,1,17073.0,4.7,SUV,Particular,Economico,Mensual,Agente,No,No,Si,80,38.7,0,3632,0,Bajo,2995.2631578947367,9.992276515350188,0.01601317655670952,0.0,0.0,Adulto
POL-01001,58,Masculino,Soltero,Licenciatura,Empleado,Urbana,Norte,6.3,15471.0,691.0,350.0,373634.0,3,0,10830.0,6.6,Sedan,Particular,Medio,Anual,Online,Si,No,No,21,67.2,0,5227,0,Medio,1425.0,9.646787217693076,0.02262150982419855,0.0,0.0,Adulto
POL-01002,52,Masculino,Casado,Secundaria,Empleado,Rural,Occidente,2.2,29092.0,792.0,350.0,395926.0,5,0,23560.0,6.3,Pickup,Trabajo,Medio,Trimestral,Online,Si,Si,Si,251,37.1,0,9920,0,Medio,3227.3972602739727,10.278252874394655,0.012030385316055409,0.0,0.0,Adulto
POL-01003,41,Masculino,Viudo,Preparatoria,Empleado,Urbana,Norte,0.4,14862.0,773.0,350.0,325377.0,5,0,5624.0,8.1,Sedan,Particular,Medio,Mensual,Agente,No,Si,Si,189,58.6,0,3068,0,Bajo,618.021978021978,9.606630182148894,0.023548408800376775,0.0,0.0,Adulto
POL-01004,32,Femenino,Soltero,Preparatoria,Empleado,Urbana,Norte,2.6,24916.0,683.0,350.0,339947.0,10,0,8740.0,4.8,SUV,Particular,Medio,Mensual,Agente,No,No,Si,311,58.3,0,5037,0,Medio,1506.896551724138,10.12330558042176,0.014046634827627724,0.0,0.0,Adulto_joven
POL-01005,49,Femenino,Divorciado,Preparatoria,Independiente,Urbana,Occidente,0.4,20821.0,587.0,350.0,179179.0,5,0,2853.0,3.6,Sedan,Particular,Economico,Mensual,Broker,Si,Si,No,85,64.0,0,935,0,Bajo,620.2173913043479,9.943765399034698,0.01680914417443089,0.0,0.0,Adulto
POL-01006,45,Masculino,Casado,Preparatoria,Estudiante,Urbana,Sur,0.6,24761.0,552.0,1651.0,274829.0,5,0,25406.0,11.0,Deportivo,Particular,Economico,Anual,Online,No,No,Si,7,48.9,0,20699,1,Alto,2117.1666666666665,10.117065498980637,0.06667474355867863,0.0,0.0,Adulto
POL-01007,52,Femenino,Soltero,Secundaria,Empleado,Rural,Bajio,1.1,17085.0,621.0,710.0,223013.0,5,0,17328.0,3.6,SUV,Particular,Economico,Mensual,Online,No,Si,No,317,47.5,0,4763,0,Bajo,3766.956521739131,9.746014693711563,0.04155448905536697,0.0,0.0,Adulto
POL-01008,48,Masculino,Casado,Licenciatura,Independiente,Rural,Bajio,7.9,18257.0,706.0,548.0,170049.0,5,1,19127.0,3.2,Sedan,Particular,Economico,Trimestral,Broker,No,Si,Si,333,41.7,0,1952,0,Bajo,4554.047619047619,9.812358619125026,0.03001424033300471,0.0,0.0,Adulto
POL-01009,54,Masculino,Casado,Posgrado,Empleado,Urbana,Centro,10.3,23193.0,787.0,350.0,231304.0,3,0,17156.0,3.1,SUV,Particular,Economico,Mensual,Online,No,No,Si,229,61.3,0,1842,0,Bajo,4184.39024390244,10.051648903516648,0.015090109511080451,0.0,0.0,Adulto
POL-01010,33,Femenino,Viudo,Preparatoria,Independiente,Rural,Sur,7.0,24586.0,681.0,350.0,293209.0,3,1,18656.0,3.0,Compacto,Particular,Medio,Mensual,Broker,No,Si,Si,151,29.6,1,16325,1,Alto,4664.0,10.109973126954195,0.014235164924553626,293209.0,350.0,Adulto_joven
POL-01011,57,Masculino,Soltero,Preparatoria,Independiente,Suburbana,Norte,1.6,21949.0,738.0,717.0,568717.0,5,1,15929.0,12.5,Compacto,Particular,Premium,Mensual,Agente,No,Si,No,277,53.5,0,9670,0,Medio,1179.9259259259259,9.996522418503318,0.03266514806378132,0.0,0.0,Adulto
POL-01012,43,Masculino,Casado,Secundaria,Empleado,Rural,Occidente,1.3,56204.0,651.0,559.0,456027.0,3,0,16990.0,13.6,Pickup,Particular,Medio,Trimestral,Banco,No,Si,Si,14,36.9,1,12543,1,Alto,1163.6986301369864,10.936760999895897,0.009945734365269994,456027.0,559.0,Adulto
POL-01013,67,Femenino,Soltero,Licenciatura,Independiente,Urbana,Occidente,3.2,12758.0,697.0,350.0,315840.0,5,0,16092.0,8.7,Sedan,Trabajo,Medio,Mensual,Agente,No,Si,Si,286,75.4,0,8041,0,Medio,1658.9690721649486,9.453992183921743,0.02743161689787601,0.0,0.0,Mayor
POL-01014,31,Masculino,Casado,Licenciatura,Estudiante,Suburbana,Bajio,5.1,21237.0,712.0,350.0,230632.0,10,0,12153.0,7.3,Pickup,Trabajo,Economico,Mensual,Banco,No,Si,Si,247,53.9,0,4799,0,Medio,1464.2168674698794,9.963547308963792,0.016479894528675015,0.0,0.0,Adulto_joven
POL-01015,63,Masculino,Casado,Secundaria,Empleado,Urbana,Sur,20.1,9259.0,502.0,585.0,161879.0,5,0,15244.0,3.2,Compacto,Particular,Economico,Mensual,Banco,No,Si,Si,254,77.3,0,3894,0,Bajo,3629.523809523809,9.133459327640225,0.06317494600431965,0.0,0.0,Mayor
POL-01016,43,Masculino,Casado,Secundaria,Empleado,Suburbana,Bajio,0.6,26996.0,619.0,363.0,394686.0,3,0,17005.0,4.1,SUV,Particular,Medio,Anual,Agente,No,No,Si,342,51.1,0,6296,0,Medio,3334.3137254901962,10.203481027702058,0.013445938437604178,0.0,0.0,Adulto
POL-01017,32,Masculino,Casado,Licenciatura,Empleado,Urbana,Sur,0.2,11913.0,721.0,350.0,151660.0,15,0,16108.0,1.8,Compacto,Trabajo,Economico,Trimestral,Agente,Si,No,Si,324,73.6,0,6407,0,Medio,5752.857142857143,9.385469458188632,0.02937720329024677,0.0,0.0,Adulto_joven
POL-01018,34,Femenino,Casado,Licenciatura,Independiente,Suburbana,Bajio,4.7,18878.0,671.0,468.0,335644.0,5,0,7372.0,4.7,Sedan,Particular,Medio,Mensual,Online,No,Si,Si,364,53.7,0,5462,0,Medio,1293.3333333333333,9.845805472195043,0.024789448593675514,0.0,0.0,Adulto_joven
POL-01019,36,Masculino,Divorciado,Secundaria,Profesor,Urbana,Sur,7.1,17929.0,560.0,1632.0,574205.0,3,1,8103.0,2.2,Sedan,Taxi/Plataforma,Premium,Anual,Agente,No,Si,No,166,61.4,0,12751,1,Alto,2532.1875,9.794230566599179,0.09102063580591188,0.0,0.0,Adulto_joven
POL-01020,46,Masculino,Soltero,Licenciatura,Otro,Urbana,Norte,7.5,25675.0,468.0,350.0,181634.0,3,1,21456.0,6.0,Compacto,Trabajo,Economico,Mensual,Banco,Si,No,Si,80,66.5,0,5113,0,Medio,3065.1428571428573,10.153311982431669,0.013631406761177753,0.0,0.0,Adulto
POL-01021,47,Masculino,Casado,Preparatoria,Independiente,Suburbana,Centro,4.5,16232.0,623.0,502.0,419265.0,5,0,13812.0,3.4,Pickup,Particular,Medio,Mensual,Agente,Si,No,Si,295,43.3,0,6607,0,Medio,3139.090909090909,9.694801486310846,0.030924659643935194,0.0,0.0,Adulto
POL-01022,33,Masculino,Soltero,Preparatoria,Empleado,Suburbana,Norte,12.3,15857.0,645.0,350.0,182702.0,5,0,18716.0,6.3,Sedan,Particular,Economico,Mensual,Broker,No,Si,Si,68,66.6,0,3234,0,Bajo,2563.8356164383563,9.671429383832344,0.0220708790515828,0.0,0.0,Adulto_joven
POL-01023,40,Femenino,Casado,Licenciatura,Empleado,Suburbana,Centro,2.9,48461.0,651.0,454.0,397869.0,3,0,9493.0,3.0,SUV,Particular,Medio,Mensual,Agente,No,Si,No,182,49.2,0,5598,0,Medio,2373.25,10.788535264670351,0.009368164747637324,0.0,0.0,Adulto
POL-01024,68,Masculino,Casado,Licenciatura,Empleado,Suburbana,Occidente,9.8,25727.0,661.0,527.0,165466.0,5,0,7398.0,1.6,Compacto,Particular,Economico,Mensual,Online,Si,Si,Si,326,50.2,1,9308,0,Medio,2845.3846153846152,10.155335171978694,0.020483519900497512,165466.0,527.0,Mayor
POL-01025,62,Femenino,Casado,Preparatoria,Empleado,Urbana,Occidente,13.7,16159.0,688.0,376.0,187477.0,15,1,10860.0,2.7,Sedan,Trabajo,Economico,Trimestral,Agente,Si,Si,Si,63,68.1,0,5755,0,Medio,2935.135135135135,9.690294332075087,0.023267326732673267,0.0,0.0,Mayor
POL-01026,46,Femenino,Casado,Posgrado,Desconocido,Urbana,Occidente,7.5,19165.0,700.0,1448.0,318089.0,5,0,14276.0,6.7,Sedan,Taxi/Plataforma,Medio,Trimestral,Agente,No,No,Si,263,56.3,0,7110,0,Medio,1854.025974025974,9.860893154903707,0.0755504539288323,0.0,0.0,Adulto
POL-01027,40,Femenino,Viudo,Preparatoria,Profesor,Urbana,Bajio,1.5,21511.5,473.0,350.0,380761.0,5,0,11842.0,6.9,Sedan,Particular,Medio,Trimestral,Agente,Si,No,Si,326,75.6,0,7146,0,Medio,1498.987341772152,9.976389440519794,0.016269610691458453,0.0,0.0,Adulto
POL-01028,42,Masculino,Soltero,Licenciatura,Empleado,Urbana,Bajio,0.9,19331.0,551.0,350.0,185193.0,5,1,22617.0,6.5,Compacto,Particular,Medio,Trimestral,Online,No,No,Si,85,56.8,0,4786,0,Medio,3015.6,9.869517032964975,0.018104696875646597,0.0,0.0,Adulto
